amount_expected,amount_actual,amount_diff_pct,time_pending_seconds,decline_code_category,remitter_bank_historical_td_rate,is_duplicate_flag,label
64044.38,64044.38,0.0,37,none,0.1806,1,duplicate_charge
42144.4,42144.4,0.0,51,none,0.1407,0,stuck_payment
49691.54,49691.54,0.0,58,none,0.2316,0,stuck_payment
8993.79,8993.79,0.0,50,none,0.1124,0,stuck_payment
25767.46,25767.46,0.0,3,none,0.0947,0,no_mismatch
47078.95,57518.24,22.174,73,none,0.0548,0,stuck_payment
7999.91,7999.91,0.0,73,none,0.043,0,no_mismatch
22351.74,22351.74,0.0,89,none,0.1218,1,wrong_amount
36863.88,42714.83,15.8718,53,none,0.1124,0,wrong_amount
7928.48,7928.48,0.0,38,none,0.159,0,no_mismatch
57034.69,57034.69,0.0,51,none,0.0776,0,stuck_payment
24876.57,24876.57,0.0,97,TD,0.2263,0,no_mismatch
74558.37,74558.37,0.0,33,none,0.2,0,no_mismatch
12219.1,12219.1,0.0,78,none,0.1907,0,stuck_payment
70598.15,70598.15,0.0,36,none,0.0784,0,no_mismatch
27036.96,27036.96,0.0,3,none,0.1722,0,no_mismatch
56179.59,56985.22,1.434,65,none,0.1553,0,wrong_amount
93524.41,93524.41,0.0,86,none,0.1642,0,stuck_payment
58305.43,58305.43,0.0,13,TD,0.0349,1,duplicate_charge
89432.2,89432.2,0.0,17,BD,0.0516,0,no_mismatch
76192.2,76192.2,0.0,39,none,0.1345,0,no_mismatch
63066.7,63066.7,0.0,48,none,0.2021,0,stuck_payment
77796.83,78034.96,0.3061,36,none,0.2136,0,wrong_amount
6502.42,6502.42,0.0,29,none,0.2075,0,no_mismatch
73755.94,73755.94,0.0,18,none,0.059,0,no_mismatch
33398.51,33398.51,0.0,46,none,0.1528,0,stuck_payment
58276.79,58276.79,0.0,108,none,0.0106,0,stuck_payment
97088.15,80378.93,17.2104,9,TD,0.0965,0,no_mismatch
26011.55,26011.55,0.0,50,TD,0.0274,0,no_mismatch
55117.93,51732.28,6.1426,25,none,0.0478,0,wrong_amount
13659.61,13659.61,0.0,25,none,0.0803,0,no_mismatch
20870.44,22757.35,9.0411,92,none,0.1311,0,wrong_amount
80119.53,80119.53,0.0,106,none,0.0167,0,stuck_payment
90170.49,90170.49,0.0,41,none,0.2253,0,stuck_payment
28129.92,28129.92,0.0,7,TD,0.2031,1,duplicate_charge
66300.15,66300.15,0.0,114,TD,0.1218,0,no_mismatch
3850.23,3850.23,0.0,41,BD,0.0648,0,no_mismatch
83488.05,83488.05,0.0,21,TD,0.1442,0,no_mismatch
42270.22,42270.22,0.0,58,none,0.1852,0,wrong_amount
75901.72,72861.52,4.0054,80,none,0.0122,1,duplicate_charge
33085.89,33085.89,0.0,14,TD,0.2207,0,no_mismatch
22024.01,22024.01,0.0,60,none,0.1862,0,stuck_payment
90100.28,90100.28,0.0,47,none,0.0126,0,stuck_payment
14285.25,14285.25,0.0,79,none,0.2053,0,stuck_payment
74864.44,60450.69,19.2531,8,BD,0.2268,0,no_mismatch
73498.14,73498.14,0.0,34,none,0.051,1,duplicate_charge
27158.24,27158.24,0.0,102,BD,0.0405,0,wrong_amount
6903.33,6903.33,0.0,75,none,0.2013,0,stuck_payment
1736.91,1736.91,0.0,21,none,0.1689,0,no_mismatch
5306.71,5306.71,0.0,57,none,0.1833,0,stuck_payment
25968.46,25968.46,0.0,60,none,0.24,0,stuck_payment
47681.08,47681.08,0.0,64,none,0.0725,0,stuck_payment
78687.31,78687.31,0.0,111,TD,0.0733,0,no_mismatch
64017.9,64017.9,0.0,112,none,0.047,0,stuck_payment
62929.34,62929.34,0.0,112,none,0.0532,0,no_mismatch
4106.31,4106.31,0.0,101,none,0.1025,0,stuck_payment
28246.57,28246.57,0.0,65,none,0.0454,0,stuck_payment
24985.47,20687.02,17.2038,102,TD,0.0412,1,duplicate_charge
4809.91,4809.91,0.0,66,BD,0.1773,0,no_mismatch
55324.61,55324.61,0.0,96,none,0.1707,0,stuck_payment
89890.87,89890.87,0.0,7,none,0.1263,0,no_mismatch
79813.98,79813.98,0.0,77,TD,0.0349,0,no_mismatch
61763.33,61763.33,0.0,23,none,0.1865,0,no_mismatch
11028.26,11609.73,5.2725,50,none,0.0699,0,wrong_amount
18260.61,13564.82,25.7154,19,BD,0.0523,0,no_mismatch
68541.41,68541.41,0.0,113,none,0.214,0,duplicate_charge
19610.34,19610.34,0.0,89,none,0.0569,0,stuck_payment
29513.32,29513.32,0.0,116,none,0.0831,0,stuck_payment
49959.67,49959.67,0.0,119,none,0.075,1,duplicate_charge
16704.39,16704.39,0.0,79,none,0.1938,0,stuck_payment
7230.01,7230.01,0.0,41,TD,0.1736,0,no_mismatch
62429.01,62429.01,0.0,51,none,0.1679,0,stuck_payment
87777.05,87777.05,0.0,54,TD,0.0544,0,duplicate_charge
47469.11,47469.11,0.0,21,none,0.1461,1,duplicate_charge
8147.29,8147.29,0.0,70,BD,0.2043,0,no_mismatch
65446.57,65446.57,0.0,119,TD,0.1522,0,no_mismatch
32325.77,32325.77,0.0,119,none,0.0624,0,stuck_payment
31842.84,31842.84,0.0,90,none,0.0658,0,stuck_payment
66870.67,66870.67,0.0,83,none,0.2084,0,stuck_payment
66441.62,66441.62,0.0,6,none,0.0282,0,no_mismatch
62387.89,74906.16,20.0652,13,TD,0.1837,0,no_mismatch
53877.15,53877.15,0.0,6,TD,0.1383,0,stuck_payment
70466.81,53154.58,24.5679,23,none,0.0326,0,wrong_amount
78232.89,78232.89,0.0,38,none,0.2288,0,no_mismatch
37311.7,42186.37,13.0647,69,none,0.1064,0,wrong_amount
10487.72,10487.72,0.0,68,none,0.1435,1,no_mismatch
30999.46,30999.46,0.0,18,none,0.1717,1,duplicate_charge
38887.89,38887.89,0.0,65,none,0.1295,0,stuck_payment
48096.11,48096.11,0.0,67,none,0.1868,0,stuck_payment
40232.49,40232.49,0.0,52,none,0.196,0,stuck_payment
43590.91,39716.79,8.8874,15,none,0.1816,0,wrong_amount
14568.57,15369.3,5.4963,89,BD,0.0782,0,no_mismatch
53236.56,53236.56,0.0,15,TD,0.1265,0,no_mismatch
88009.46,88009.46,0.0,90,none,0.0316,0,stuck_payment
44706.7,44706.7,0.0,53,none,0.1526,0,stuck_payment
57579.19,57579.19,0.0,84,TD,0.1776,0,no_mismatch
55000.32,69441.05,26.2557,53,BD,0.1752,0,no_mismatch
312.88,224.94,28.1066,70,none,0.1406,0,wrong_amount
9726.48,9726.48,0.0,6,none,0.0531,0,no_mismatch
52993.07,52993.07,0.0,91,BD,0.0953,0,no_mismatch
92497.99,92497.99,0.0,79,TD,0.1968,0,no_mismatch
6338.53,6338.53,0.0,69,none,0.0494,0,stuck_payment
43671.16,43671.16,0.0,30,TD,0.1434,0,no_mismatch
88213.21,88213.21,0.0,115,none,0.1995,0,stuck_payment
21527.57,21527.57,0.0,116,none,0.1314,0,stuck_payment
88338.96,88338.96,0.0,117,none,0.2085,0,stuck_payment
39825.17,45011.61,13.023,100,BD,0.2436,0,no_mismatch
66416.02,66416.02,0.0,26,none,0.1821,0,no_mismatch
67335.39,67335.39,0.0,94,none,0.0938,0,stuck_payment
73743.59,73743.59,0.0,9,none,0.0881,0,no_mismatch
73654.69,73654.69,0.0,52,none,0.1257,0,stuck_payment
65099.2,65099.2,0.0,81,none,0.2081,0,duplicate_charge
63516.93,63516.93,0.0,67,BD,0.167,0,no_mismatch
77055.42,77055.42,0.0,60,none,0.2396,0,stuck_payment
91830.27,91830.27,0.0,46,none,0.1106,0,stuck_payment
64360.83,64360.83,0.0,39,none,0.1294,0,no_mismatch
1761.97,1761.97,0.0,94,TD,0.1038,0,no_mismatch
95338.77,95338.77,0.0,50,none,0.1568,0,stuck_payment
82960.36,94116.19,13.4472,79,none,0.1457,0,wrong_amount
34408.52,34408.52,0.0,35,none,0.1608,1,duplicate_charge
44489.33,44489.33,0.0,18,none,0.1559,0,no_mismatch
62777.42,74404.35,18.5209,76,none,0.0831,0,wrong_amount
57452.02,57452.02,0.0,3,none,0.1428,0,no_mismatch
30768.65,30768.65,0.0,33,none,0.1745,0,no_mismatch
28494.24,28494.24,0.0,66,TD,0.156,0,no_mismatch
30296.67,30296.67,0.0,32,TD,0.12,0,no_mismatch
34401.93,34401.93,0.0,75,none,0.138,0,stuck_payment
29367.43,29367.43,0.0,4,TD,0.0858,0,no_mismatch
16749.86,16749.86,0.0,104,none,0.0124,0,stuck_payment
11914.93,11914.93,0.0,5,TD,0.0435,0,no_mismatch
39731.09,39731.09,0.0,78,none,0.0143,0,stuck_payment
27128.9,27128.9,0.0,46,none,0.1948,1,duplicate_charge
87738.26,87738.26,0.0,25,none,0.2031,0,no_mismatch
30581.61,30581.61,0.0,71,TD,0.1528,0,no_mismatch
83357.41,83357.41,0.0,14,none,0.1098,0,no_mismatch
1555.43,1555.43,0.0,58,none,0.2296,1,duplicate_charge
21364.12,21364.12,0.0,93,none,0.1729,0,stuck_payment
88871.59,88871.59,0.0,46,none,0.0141,0,stuck_payment
35807.9,35807.9,0.0,72,TD,0.1457,0,wrong_amount
97876.92,97876.92,0.0,115,none,0.1137,0,stuck_payment
50315.1,50315.1,0.0,93,none,0.1669,0,stuck_payment
16283.35,16283.35,0.0,103,BD,0.0371,0,no_mismatch
42829.91,42829.91,0.0,16,BD,0.0751,0,no_mismatch
94974.42,94974.42,0.0,77,none,0.0204,0,stuck_payment
66559.99,66559.99,0.0,72,none,0.1062,0,stuck_payment
16566.99,16566.99,0.0,49,BD,0.1967,0,no_mismatch
91025.1,91025.1,0.0,56,none,0.0429,0,stuck_payment
76835.03,57124.2,25.6534,78,BD,0.0666,0,wrong_amount
64786.88,64786.88,0.0,102,BD,0.1297,0,no_mismatch
38940.88,38940.88,0.0,88,none,0.0994,0,stuck_payment
43763.63,32628.66,25.4434,69,TD,0.0115,0,no_mismatch
96947.97,96947.97,0.0,94,none,0.0344,0,stuck_payment
86199.09,86199.09,0.0,1,none,0.1047,0,no_mismatch
94655.83,94655.83,0.0,9,none,0.197,0,no_mismatch
77902.21,100569.69,29.0974,21,none,0.075,0,wrong_amount
73177.49,73177.49,0.0,72,none,0.172,0,stuck_payment
17179.82,17179.82,0.0,40,TD,0.212,0,no_mismatch
85935.81,88918.4,3.4707,63,none,0.0302,1,duplicate_charge
33665.23,25063.49,25.5508,47,none,0.0323,0,wrong_amount
30794.91,30794.91,0.0,98,none,0.0616,0,stuck_payment
29826.55,29826.55,0.0,94,none,0.1857,0,stuck_payment
78968.12,78968.12,0.0,46,none,0.1786,0,stuck_payment
46000.29,46000.29,0.0,109,none,0.0588,0,stuck_payment
48884.21,48884.21,0.0,29,TD,0.1372,0,wrong_amount
87397.31,82125.42,6.0321,55,none,0.1331,0,wrong_amount
88973.48,88973.48,0.0,72,BD,0.2007,0,no_mismatch
47574.26,59380.6,24.8167,24,none,0.025,0,wrong_amount
44572.52,44572.52,0.0,42,none,0.061,0,duplicate_charge
22719.98,22719.98,0.0,101,none,0.0344,0,stuck_payment
10827.26,10827.26,0.0,62,TD,0.077,0,no_mismatch
8853.47,8853.47,0.0,96,none,0.049,0,stuck_payment
58926.15,53438.41,9.3129,105,none,0.151,0,wrong_amount
88877.02,88877.02,0.0,56,TD,0.2274,1,duplicate_charge
58795.44,58795.44,0.0,4,none,0.0369,0,no_mismatch
55454.95,55454.95,0.0,74,BD,0.2274,0,no_mismatch
68407.44,68407.44,0.0,13,none,0.1397,0,no_mismatch
52254.52,52254.52,0.0,22,none,0.1036,0,no_mismatch
51508.52,51508.52,0.0,80,none,0.2262,0,stuck_payment
72447.29,72447.29,0.0,57,TD,0.2286,0,no_mismatch
77535.52,77535.52,0.0,82,none,0.0936,0,stuck_payment
94550.24,94550.24,0.0,108,none,0.053,1,wrong_amount
74544.72,74544.72,0.0,69,none,0.2253,0,stuck_payment
83875.31,83875.31,0.0,39,none,0.055,0,no_mismatch
86001.92,86001.92,0.0,60,BD,0.0888,0,no_mismatch
29994.95,29994.95,0.0,119,none,0.0337,0,duplicate_charge
92603.89,92603.89,0.0,98,none,0.1355,0,stuck_payment
52384.67,40973.14,21.7841,27,none,0.092,0,wrong_amount
53683.97,53683.97,0.0,74,TD,0.2467,0,no_mismatch
53923.18,53923.18,0.0,118,none,0.0127,0,stuck_payment
73815.06,73815.06,0.0,118,none,0.2125,0,stuck_payment
84607.72,84607.72,0.0,57,none,0.0213,0,no_mismatch
56071.37,56071.37,0.0,55,none,0.063,0,stuck_payment
9034.08,9034.08,0.0,41,none,0.1392,1,no_mismatch
72219.04,72219.04,0.0,2,none,0.1705,0,no_mismatch
67366.12,52321.4,22.3328,74,TD,0.1503,1,stuck_payment
95856.74,95856.74,0.0,110,none,0.1238,0,stuck_payment
86627.34,86627.34,0.0,32,none,0.0201,1,wrong_amount
53158.77,53158.77,0.0,103,BD,0.1305,0,wrong_amount
28412.37,27255.44,4.0719,92,none,0.1061,0,wrong_amount
93273.35,93273.35,0.0,68,none,0.101,0,stuck_payment
91509.76,110458.28,20.7066,73,TD,0.0948,0,no_mismatch
6129.33,6743.9,10.0267,112,none,0.212,0,wrong_amount
36735.13,36735.13,0.0,58,none,0.0306,0,stuck_payment
38644.82,38644.82,0.0,75,none,0.0546,0,stuck_payment
87734.35,95372.62,8.7061,87,none,0.1684,0,wrong_amount
91110.25,91110.25,0.0,24,none,0.2153,0,duplicate_charge
42240.24,42240.24,0.0,49,none,0.0923,0,stuck_payment
17791.21,22099.92,24.2182,9,none,0.1739,1,stuck_payment
89340.8,89340.8,0.0,90,none,0.2377,0,duplicate_charge
20553.3,20553.3,0.0,105,none,0.0819,0,duplicate_charge
4381.08,4381.08,0.0,16,BD,0.1706,0,duplicate_charge
13623.35,13623.35,0.0,2,TD,0.1268,0,wrong_amount
13518.66,13518.66,0.0,112,BD,0.1621,0,no_mismatch
45383.44,45383.44,0.0,75,TD,0.0861,0,no_mismatch
2258.61,2258.61,0.0,103,BD,0.1289,0,no_mismatch
75641.53,75641.53,0.0,111,none,0.2416,0,stuck_payment
57009.81,66187.39,16.0982,79,none,0.1937,0,wrong_amount
75464.44,75464.44,0.0,110,none,0.2095,0,stuck_payment
53809.99,53809.99,0.0,18,none,0.0396,0,no_mismatch
19734.94,19734.94,0.0,55,none,0.2404,0,stuck_payment
78904.73,78904.73,0.0,108,none,0.075,0,stuck_payment
82917.09,82917.09,0.0,27,none,0.1924,0,no_mismatch
50774.99,50774.99,0.0,61,none,0.1894,0,stuck_payment
22322.23,22322.23,0.0,52,TD,0.124,1,duplicate_charge
25181.78,25181.78,0.0,2,none,0.1594,0,no_mismatch
95156.24,118733.41,24.7773,3,TD,0.0407,0,no_mismatch
26524.29,26839.72,1.1892,9,none,0.0509,0,wrong_amount
89454.42,89454.42,0.0,93,none,0.1181,0,stuck_payment
26926.24,26926.24,0.0,3,BD,0.1756,0,no_mismatch
83902.68,83902.68,0.0,73,TD,0.075,0,no_mismatch
24095.78,24095.78,0.0,10,BD,0.1259,0,no_mismatch
9969.19,9969.19,0.0,19,BD,0.0765,0,no_mismatch
2913.31,2913.31,0.0,72,none,0.1887,0,wrong_amount
86568.46,86568.46,0.0,27,TD,0.0996,0,no_mismatch
84213.99,84213.99,0.0,24,TD,0.0736,0,no_mismatch
64604.05,64604.05,0.0,54,BD,0.1381,0,no_mismatch
3641.06,3641.06,0.0,68,none,0.175,0,stuck_payment
47541.63,41845.21,11.982,8,none,0.0463,1,duplicate_charge
59496.23,59496.23,0.0,31,none,0.2026,0,no_mismatch
7100.84,7100.84,0.0,53,none,0.15,1,duplicate_charge
46538.15,46538.15,0.0,4,BD,0.1288,0,no_mismatch
95535.96,95535.96,0.0,2,BD,0.1207,0,no_mismatch
9038.58,9038.58,0.0,5,none,0.0512,1,duplicate_charge
20498.97,20498.97,0.0,73,BD,0.1322,0,no_mismatch
65543.09,65543.09,0.0,24,BD,0.203,0,no_mismatch
87026.86,87026.86,0.0,36,none,0.2002,0,no_mismatch
11184.84,8474.3,24.2341,61,none,0.1191,0,wrong_amount
40765.53,40765.53,0.0,19,none,0.1923,0,wrong_amount
78673.2,78673.2,0.0,24,none,0.0323,0,no_mismatch
14492.67,18455.21,27.3417,97,BD,0.239,0,no_mismatch
66465.46,71881.74,8.149,103,none,0.222,0,wrong_amount
2358.13,2358.13,0.0,54,none,0.0947,1,duplicate_charge
92302.63,92302.63,0.0,11,none,0.1546,0,no_mismatch
55763.42,55763.42,0.0,87,BD,0.2375,0,wrong_amount
35973.12,35973.12,0.0,15,none,0.0415,0,no_mismatch
66774.74,66774.74,0.0,120,none,0.2313,1,duplicate_charge
80561.78,80561.78,0.0,52,none,0.1787,0,stuck_payment
80253.14,80253.14,0.0,33,none,0.1127,0,no_mismatch
98068.41,98068.41,0.0,17,TD,0.101,1,duplicate_charge
1066.19,1066.19,0.0,40,none,0.0157,0,no_mismatch
43888.37,43888.37,0.0,12,none,0.0363,1,duplicate_charge
29228.43,29228.43,0.0,17,BD,0.0822,1,duplicate_charge
57170.93,57170.93,0.0,68,none,0.1944,0,stuck_payment
20239.84,20239.84,0.0,94,none,0.2101,0,stuck_payment
97966.78,97966.78,0.0,35,none,0.0749,0,no_mismatch
4003.36,4273.16,6.7393,41,TD,0.055,0,no_mismatch
1071.86,1126.23,5.0725,88,none,0.0456,1,duplicate_charge
90275.97,84638.24,6.245,1,BD,0.0144,0,no_mismatch
24941.82,24941.82,0.0,92,none,0.1188,0,stuck_payment
61257.42,51680.71,15.6336,16,TD,0.1075,1,duplicate_charge
58006.54,58006.54,0.0,12,none,0.1907,0,no_mismatch
82057.96,94231.08,14.8348,95,none,0.1716,0,wrong_amount
57759.25,57759.25,0.0,92,none,0.1032,0,stuck_payment
73332.22,73332.22,0.0,108,none,0.2363,0,stuck_payment
54806.56,54806.56,0.0,34,none,0.0198,1,wrong_amount
59712.85,59712.85,0.0,76,none,0.1742,0,stuck_payment
11962.2,14959.01,25.0523,11,none,0.1356,1,duplicate_charge
9337.45,9337.45,0.0,83,none,0.0722,0,stuck_payment
75947.04,75947.04,0.0,40,TD,0.0144,0,no_mismatch
80511.49,80511.49,0.0,9,none,0.0877,0,stuck_payment
41346.01,45336.39,9.6512,37,none,0.179,0,wrong_amount
43251.05,42553.74,1.6122,71,BD,0.2215,0,no_mismatch
81030.32,81030.32,0.0,70,none,0.1753,0,stuck_payment
13863.5,13863.5,0.0,58,none,0.1941,0,wrong_amount
15014.25,15014.25,0.0,19,BD,0.0932,0,no_mismatch
49738.38,49738.38,0.0,116,BD,0.0646,0,no_mismatch
63753.63,57793.77,9.3483,45,none,0.0142,0,wrong_amount
16031.09,12320.04,23.1491,71,none,0.0357,0,stuck_payment
41925.42,44148.58,5.3027,45,none,0.0788,0,wrong_amount
39818.52,39818.52,0.0,8,none,0.0515,1,duplicate_charge
42704.41,41611.29,2.5597,67,BD,0.0308,1,duplicate_charge
87909.97,87909.97,0.0,26,none,0.0405,0,no_mismatch
92530.5,92530.5,0.0,45,BD,0.017,0,no_mismatch
94655.74,94655.74,0.0,2,none,0.1131,0,no_mismatch
22516.4,22516.4,0.0,115,none,0.2437,0,wrong_amount
38245.38,28202.18,26.2599,115,BD,0.1156,0,no_mismatch
85227.81,85227.81,0.0,106,none,0.0357,1,stuck_payment
23736.12,23736.12,0.0,93,none,0.1602,0,no_mismatch
73215.71,73215.71,0.0,20,TD,0.0939,0,no_mismatch
8399.11,8399.11,0.0,69,TD,0.2356,0,no_mismatch
74970.38,64649.85,13.7661,51,none,0.0109,0,wrong_amount
41888.72,41888.72,0.0,120,none,0.1777,0,stuck_payment
15349.01,19878.05,29.507,114,none,0.2146,0,wrong_amount
85640.3,85640.3,0.0,80,TD,0.1221,1,duplicate_charge
16048.4,15047.66,6.2358,5,none,0.2338,0,wrong_amount
30400.48,30400.48,0.0,39,none,0.0401,0,no_mismatch
27260.34,27260.34,0.0,7,none,0.1106,0,no_mismatch
37902.53,36645.59,3.3162,44,none,0.1139,0,duplicate_charge
73851.65,73851.65,0.0,46,TD,0.1986,1,duplicate_charge
40026.98,40026.98,0.0,103,TD,0.2064,0,no_mismatch
10197.43,10197.43,0.0,64,none,0.1412,1,duplicate_charge
14760.5,14760.5,0.0,110,none,0.066,0,stuck_payment
67749.1,67749.1,0.0,65,none,0.1306,0,stuck_payment
6570.81,6570.81,0.0,76,none,0.1388,0,stuck_payment
40574.65,40574.65,0.0,3,none,0.0336,0,duplicate_charge
4469.87,5563.18,24.4595,40,TD,0.1899,1,duplicate_charge
72648.12,72648.12,0.0,4,BD,0.1063,0,no_mismatch
74423.02,74423.02,0.0,1,none,0.0675,0,no_mismatch
71381.64,71381.64,0.0,65,none,0.247,0,stuck_payment
6341.95,6341.95,0.0,14,none,0.1422,0,no_mismatch
60478.64,60478.64,0.0,11,BD,0.0762,0,stuck_payment
21064.67,21064.67,0.0,61,none,0.0678,0,stuck_payment
49688.56,61951.41,24.6794,6,none,0.0352,0,wrong_amount
38856.58,38856.58,0.0,98,none,0.0951,0,stuck_payment
97779.15,97779.15,0.0,93,none,0.0336,0,stuck_payment
84555.56,84555.56,0.0,106,none,0.2182,0,duplicate_charge
62905.76,80988.77,28.7462,29,none,0.0498,0,wrong_amount
47307.57,54808.44,15.8555,67,none,0.1232,0,wrong_amount
59914.56,55839.04,6.8022,54,BD,0.0166,0,wrong_amount
11195.71,11195.71,0.0,107,TD,0.2245,0,duplicate_charge
87923.62,87923.62,0.0,50,TD,0.1277,0,no_mismatch
19876.75,19876.75,0.0,30,BD,0.2208,0,no_mismatch
10693.63,10693.63,0.0,24,none,0.1413,0,no_mismatch
71660.17,71660.17,0.0,46,none,0.2429,1,duplicate_charge
17054.67,17054.67,0.0,112,TD,0.2016,0,wrong_amount
87646.26,87646.26,0.0,21,none,0.0392,0,no_mismatch
78955.27,78955.27,0.0,86,none,0.1424,0,stuck_payment
26032.2,26032.2,0.0,3,none,0.1162,0,no_mismatch
6722.69,6722.69,0.0,16,TD,0.2139,0,duplicate_charge
36531.24,36531.24,0.0,113,none,0.0315,1,duplicate_charge
11632.46,11632.46,0.0,39,none,0.1032,1,duplicate_charge
92781.59,92781.59,0.0,47,BD,0.2358,0,no_mismatch
52315.91,52315.91,0.0,101,TD,0.2136,0,no_mismatch
69514.33,69514.33,0.0,111,TD,0.0429,0,no_mismatch
29354.21,29562.88,0.7109,117,BD,0.112,0,no_mismatch
7551.97,5607.61,25.7464,19,BD,0.2288,0,stuck_payment
71997.55,71997.55,0.0,92,none,0.1032,0,stuck_payment
71320.22,71320.22,0.0,86,none,0.1575,0,stuck_payment
31054.83,31024.58,0.0974,105,BD,0.1927,0,no_mismatch
42119.05,42119.05,0.0,20,none,0.2069,0,no_mismatch
42506.18,42506.18,0.0,41,none,0.1424,0,stuck_payment
76515.35,76515.35,0.0,18,none,0.0283,0,no_mismatch
49318.66,49318.66,0.0,18,TD,0.0993,0,no_mismatch
50718.3,50718.3,0.0,34,TD,0.215,0,no_mismatch
76266.48,76266.48,0.0,60,TD,0.1862,1,duplicate_charge
29634.02,29634.02,0.0,98,none,0.2478,0,stuck_payment
42342.86,42342.86,0.0,19,BD,0.0255,0,wrong_amount
46123.19,39203.65,15.0023,47,none,0.0733,0,wrong_amount
53202.71,53202.71,0.0,30,none,0.1834,0,no_mismatch
48718.93,48718.93,0.0,30,none,0.1963,0,duplicate_charge
29721.03,32411.9,9.0538,91,none,0.0535,1,duplicate_charge
56305.99,56305.99,0.0,99,none,0.1745,0,stuck_payment
14835.31,14835.31,0.0,72,none,0.0821,1,duplicate_charge
41720.28,41720.28,0.0,2,none,0.2242,0,no_mismatch
14467.3,14467.3,0.0,111,none,0.0596,0,stuck_payment
72690.25,72690.25,0.0,52,none,0.176,0,stuck_payment
12625.5,12625.5,0.0,56,none,0.2106,0,stuck_payment
40703.05,40703.05,0.0,4,none,0.1341,0,no_mismatch
99365.45,99365.45,0.0,30,TD,0.1765,0,no_mismatch
77764.34,77764.34,0.0,45,none,0.175,0,stuck_payment
60438.01,64065.36,6.0018,96,BD,0.2272,0,no_mismatch
44992.27,44992.27,0.0,100,BD,0.056,0,no_mismatch
32234.74,32234.74,0.0,95,none,0.1529,0,stuck_payment
71096.93,71096.93,0.0,21,none,0.0285,0,no_mismatch
2859.36,2859.36,0.0,68,TD,0.2128,0,no_mismatch
86045.31,86045.31,0.0,17,none,0.0595,1,duplicate_charge
17688.77,17688.77,0.0,19,none,0.0355,1,duplicate_charge
46532.38,46532.38,0.0,114,none,0.1556,0,stuck_payment
10750.13,8236.19,23.3852,79,none,0.0993,0,wrong_amount
83731.26,83731.26,0.0,71,TD,0.1,0,no_mismatch
83571.02,83571.02,0.0,2,TD,0.2156,0,no_mismatch
3055.84,2676.44,12.4156,13,none,0.2237,0,wrong_amount
39812.32,39812.32,0.0,10,BD,0.1411,0,no_mismatch
45112.64,45112.64,0.0,98,BD,0.0618,0,no_mismatch
40066.21,29403.35,26.6131,114,none,0.0126,1,wrong_amount
58371.92,58371.92,0.0,53,none,0.054,0,stuck_payment
37735.84,37735.84,0.0,15,none,0.1157,0,no_mismatch
78273.72,78273.72,0.0,31,none,0.0113,0,no_mismatch
56325.88,56325.88,0.0,97,none,0.0724,0,stuck_payment
35044.43,35044.43,0.0,105,none,0.088,0,stuck_payment
21976.48,21976.48,0.0,17,none,0.0479,0,no_mismatch
18100.22,18100.22,0.0,21,none,0.0383,0,no_mismatch
34871.36,45070.63,29.2483,8,BD,0.1133,0,no_mismatch
39573.77,39573.77,0.0,22,none,0.0499,0,no_mismatch
35654.18,35654.18,0.0,63,TD,0.1897,0,duplicate_charge
2437.15,2437.15,0.0,65,none,0.1144,0,stuck_payment
41927.72,41927.72,0.0,47,none,0.2132,1,duplicate_charge
4555.03,3577.87,21.4523,73,none,0.2127,0,wrong_amount
16673.8,16673.8,0.0,116,none,0.2081,0,stuck_payment
81403.42,81403.42,0.0,36,TD,0.1474,1,duplicate_charge
22594.54,22594.54,0.0,45,none,0.0693,0,no_mismatch
95744.71,95744.71,0.0,9,BD,0.2043,0,no_mismatch
80555.53,80555.53,0.0,8,BD,0.2223,0,stuck_payment
33830.7,33830.7,0.0,92,none,0.018,0,stuck_payment
58131.44,58131.44,0.0,104,none,0.1768,0,stuck_payment
19444.74,19444.74,0.0,25,none,0.0807,0,no_mismatch
91921.73,91921.73,0.0,17,BD,0.139,0,wrong_amount
74687.44,74687.44,0.0,83,TD,0.0403,0,no_mismatch
27019.63,27019.63,0.0,21,none,0.0238,0,no_mismatch
75160.55,75160.55,0.0,117,none,0.1543,0,duplicate_charge
5738.54,7403.29,29.01,26,BD,0.1203,0,no_mismatch
27857.73,27732.33,0.4501,77,none,0.0744,1,duplicate_charge
20394.63,20394.63,0.0,80,none,0.0335,0,stuck_payment
39612.77,42335.89,6.8743,48,TD,0.1062,0,no_mismatch
85511.59,85511.59,0.0,41,TD,0.2147,0,no_mismatch
39924.32,39924.32,0.0,115,none,0.1783,0,stuck_payment
42629.77,42629.77,0.0,99,TD,0.0111,0,no_mismatch
66018.49,66018.49,0.0,116,TD,0.2199,0,no_mismatch
